CustomerID,AcqChannel,Device,MacroRegion,MicroZone,PrimaryGoal,LoyaltyTier,RewardPoints,ProjectedLTV,CustomerReturnRatePct
CUST-0299,Paid Social,Desktop,North,Zone-7,Weight Loss,Bronze,2027,1128.58,0.0
CUST-0300,Organic,Desktop,East,Zone-1,General Health,Gold,1020,1347.08,9.0
CUST-0301,Influencer,Android App,East,Zone-7,Endurance,Silver,1226,1260.88,24.0
CUST-0302,Search,Android App,East,Zone-9,Weight Loss,Silver,3014,1688.77,0.0
CUST-0303,Organic,Desktop,West,Zone-1,General Health,Bronze,4101,602.07,17.0
CUST-0304,Search,iOS App,West,Zone-2,Muscle Gain,Bronze,1099,1194.85,0.0
CUST-0305,Search,Desktop,North,Zone-5,Weight Loss,Bronze,301,1492.21,0.0
CUST-0306,Organic,Android App,South,Zone-9,Muscle Gain,Bronze,3471,1283.29,0.0
CUST-0307,Paid Social,Desktop,North,Zone-1,Muscle Gain,Silver,1087,848.43,0.0
CUST-0308,Organic,iOS App,South,Zone-3,Endurance,Bronze,1691,333.46,33.0
CUST-0309,Organic,Desktop,West,Zone-2,General Health,Bronze,4167,652.95,30.0
CUST-0310,Paid Social,Desktop,North,Zone-5,General Health,Gold,2777,413.74,0.0
CUST-0311,Influencer,Android App,East,Zone-4,Endurance,Gold,2610,294.38,25.0
CUST-0312,Organic,iOS App,North,Zone-4,Muscle Gain,Silver,3285,806.48,7.0
CUST-0313,Influencer,Desktop,West,Zone-3,Weight Loss,Gold,1329,608.8,25.0
CUST-0314,Search,iOS App,East,Zone-8,General Health,Bronze,1764,595.37,0.0
CUST-0315,Organic,Desktop,East,Zone-8,Muscle Gain,Bronze,1232,721.75,0.0
CUST-0316,Search,iOS App,South,Zone-4,General Health,Bronze,2861,765.23,0.0
CUST-0317,Paid Social,Desktop,West,Zone-7,General Health,Bronze,818,300.24,17.0
CUST-0318,Paid Social,iOS App,West,Zone-7,Weight Loss,Bronze,821,1178.62,9.0
CUST-0319,Influencer,Android App,West,Zone-1,General Health,Bronze,320,288.38,25.0
CUST-0320,Organic,Desktop,North,Zone-7,Endurance,Bronze,2534,1336.13,10.0
CUST-0321,Search,Android App,South,Zone-2,General Health,Bronze,1185,646.54,0.0
CUST-0322,Influencer,iOS App,West,Zone-5,General Health,Bronze,3575,1177.17,11.0
CUST-0323,Organic,iOS App,North,Zone-3,Weight Loss,Bronze,31,1240.45,10.0
CUST-0324,Paid Social,Android App,East,Zone-9,General Health,Bronze,2696,892.53,10.0
CUST-0325,Organic,Desktop,South,Zone-8,Endurance,Silver,3473,967.15,0.0
CUST-0326,Search,Android App,West,Zone-9,General Health,Bronze,966,827.56,7.0
CUST-0327,Organic,iOS App,South,Zone-8,Endurance,Bronze,1075,717.31,11.0
CUST-0328,Organic,Android App,West,Zone-5,Weight Loss,Silver,667,481.11,0.0
CUST-0329,Paid Social,iOS App,East,Zone-4,General Health,Silver,183,744.18,0.0
CUST-0330,Paid Social,Android App,North,Zone-2,General Health,Bronze,1226,1901.28,9.0
CUST-0331,Search,iOS App,North,Zone-8,Weight Loss,Bronze,4185,624.44,0.0
CUST-0332,Organic,iOS App,North,Zone-1,Weight Loss,Bronze,3525,1832.02,0.0
CUST-0333,Search,Mobile Web,West,Zone-6,Muscle Gain,Bronze,1760,1244.87,8.0
CUST-0334,Search,iOS App,East,Zone-8,Muscle Gain,Silver,1770,1474.38,0.0
CUST-0335,Organic,Desktop,South,Zone-7,Endurance,Bronze,1936,2140.07,0.0
CUST-0336,Search,Android App,East,Zone-6,General Health,Bronze,3641,1257.74,0.0
CUST-0337,Search,Android App,North,Zone-4,Endurance,Bronze,4793,867.17,0.0
CUST-0338,Paid Social,iOS App,South,Zone-4,General Health,Silver,536,1057.37,8.0
CUST-0339,Organic,iOS App,East,Zone-8,Weight Loss,Gold,3681,952.7,0.0
CUST-0340,Organic,Android App,North,Zone-4,Endurance,Gold,2485,390.67,11.0
CUST-0341,Search,iOS App,West,Zone-3,Weight Loss,Bronze,4320,1313.42,9.0
CUST-0342,Organic,Desktop,East,Zone-6,Weight Loss,Silver,1365,1655.01,0.0
CUST-0343,Paid Social,iOS App,West,Zone-5,Weight Loss,Bronze,3731,1033.05,0.0
CUST-0344,Paid Social,iOS App,West,Zone-9,Weight Loss,Silver,972,762.49,10.0
CUST-0345,Search,iOS App,West,Zone-5,Weight Loss,Bronze,2946,875.87,20.0
CUST-0346,Search,iOS App,East,Zone-8,General Health,Bronze,527,1168.76,8.0
CUST-0347,Search,Mobile Web,North,Zone-4,General Health,Gold,192,661.02,11.0
CUST-0348,Search,iOS App,West,Zone-6,Endurance,Bronze,2191,1267.15,9.0
CUST-0349,Paid Social,iOS App,East,Zone-7,Endurance,Gold,1482,414.78,12.0
CUST-0350,Influencer,Android App,East,Zone-7,General Health,Bronze,2064,1012.93,8.0
CUST-0351,Organic,Android App,South,Zone-7,Endurance,Gold,813,288.51,0.0
CUST-0352,Search,Mobile Web,East,Zone-5,General Health,Bronze,4635,687.43,0.0
CUST-0353,Paid Social,iOS App,South,Zone-6,Muscle Gain,Bronze,3507,2210.32,0.0
CUST-0354,Search,iOS App,East,Zone-6,Endurance,Bronze,1233,1855.05,0.0
CUST-0355,Organic,Desktop,South,Zone-7,Muscle Gain,Gold,4085,364.24,17.0
CUST-0356,Paid Social,Desktop,West,Zone-4,Muscle Gain,Bronze,535,1569.58,0.0
CUST-0357,Search,iOS App,East,Zone-4,Weight Loss,Bronze,507,932.33,0.0
CUST-0358,Paid Social,iOS App,East,Zone-3,Endurance,Bronze,276,210.9,0.0
CUST-0359,Influencer,iOS App,East,Zone-9,Endurance,Gold,3293,796.38,29.0
CUST-0360,Paid Social,Android App,East,Zone-8,Endurance,Bronze,1008,256.52,0.0
CUST-0361,Organic,Android App,West,Zone-4,Endurance,Bronze,1641,1176.66,0.0
CUST-0362,Paid Social,Android App,East,Zone-7,Endurance,Silver,404,1098.68,0.0
CUST-0363,Organic,iOS App,North,Zone-7,Endurance,Gold,1890,935.63,0.0
CUST-0364,Search,Android App,East,Zone-4,Muscle Gain,Bronze,44,647.4,0.0
CUST-0365,Paid Social,Desktop,South,Zone-5,General Health,Bronze,4186,843.31,10.0
CUST-0366,Paid Social,Desktop,East,Zone-5,Muscle Gain,Bronze,3346,1056.9,6.0
CUST-0367,Paid Social,iOS App,North,Zone-3,Endurance,Silver,4163,862.21,0.0
CUST-0368,Search,iOS App,East,Zone-5,Endurance,Bronze,115,1394.49,14.0
CUST-0369,Paid Social,iOS App,North,Zone-2,General Health,Bronze,4115,1076.48,33.0
CUST-0370,Organic,iOS App,West,Zone-1,General Health,Bronze,3460,555.53,0.0
CUST-0371,Organic,Android App,North,Zone-9,Weight Loss,Bronze,286,547.07,0.0
CUST-0372,Paid Social,Desktop,South,Zone-6,Endurance,Silver,148,2639.89,7.0
CUST-0373,Influencer,iOS App,East,Zone-9,Muscle Gain,Bronze,214,175.97,33.0
CUST-0374,Influencer,iOS App,South,Zone-7,Muscle Gain,Gold,4375,1144.29,25.0
CUST-0375,Paid Social,Desktop,South,Zone-5,General Health,Silver,2374,2139.3,17.0
CUST-0376,Search,iOS App,South,Zone-8,Muscle Gain,Silver,4178,1771.19,6.0
CUST-0377,Paid Social,Mobile Web,East,Zone-5,Weight Loss,Bronze,622,1240.66,0.0
CUST-0378,Search,iOS App,East,Zone-7,Weight Loss,Bronze,3798,2307.96,0.0
CUST-0379,Paid Social,iOS App,West,Zone-6,Endurance,Silver,71,1407.35,8.0
CUST-0380,Paid Social,iOS App,West,Zone-3,Weight Loss,Bronze,1195,538.72,0.0
CUST-0381,Paid Social,Desktop,West,Zone-2,Weight Loss,Bronze,3057,613.85,8.0
CUST-0382,Organic,Android App,West,Zone-9,Endurance,Bronze,4802,536.97,0.0
CUST-0383,Paid Social,Desktop,West,Zone-3,Weight Loss,Bronze,846,656.41,10.0
CUST-0384,Search,Android App,East,Zone-9,Weight Loss,Gold,546,838.88,0.0
CUST-0385,Organic,Desktop,South,Zone-5,Endurance,Bronze,4428,1117.56,0.0
CUST-0386,Search,Desktop,West,Zone-1,General Health,Silver,1189,974.48,10.0
CUST-0387,Paid Social,Android App,North,Zone-7,Weight Loss,Silver,2734,184.46,20.0
CUST-0388,Paid Social,iOS App,South,Zone-4,Endurance,Silver,3176,730.53,0.0
CUST-0389,Paid Social,iOS App,North,Zone-5,Weight Loss,Bronze,300,678.68,11.0
CUST-0390,Search,iOS App,North,Zone-8,Endurance,Bronze,4409,976.66,0.0
CUST-0391,Paid Social,iOS App,North,Zone-4,Endurance,Bronze,4625,1040.25,0.0
CUST-0392,Search,Android App,East,Zone-6,Endurance,Bronze,2983,793.34,0.0
CUST-0393,Paid Social,Mobile Web,East,Zone-4,Endurance,Bronze,1825,1845.91,0.0
CUST-0394,Paid Social,Android App,East,Zone-1,Weight Loss,Bronze,4289,356.84,14.0
CUST-0395,Organic,Desktop,South,Zone-3,General Health,Bronze,4419,840.57,0.0
CUST-0396,Search,Android App,East,Zone-1,Muscle Gain,Bronze,2503,1871.9,0.0
CUST-0397,Search,Android App,North,Zone-4,Weight Loss,Silver,1989,922.94,12.0
CUST-0398,Search,Mobile Web,West,Zone-5,Muscle Gain,Bronze,1192,912.96,0.0
CUST-0399,Search,iOS App,West,Zone-2,Endurance,Bronze,715,664.89,14.0
CUST-0400,Paid Social,Desktop,West,Zone-2,Weight Loss,Bronze,624,564.36,0.0
CUST-0401,Paid Social,iOS App,West,Zone-8,Endurance,Bronze,4134,583.43,33.0
CUST-0402,Paid Social,Desktop,North,Zone-4,General Health,Bronze,3035,876.45,10.0
CUST-0403,Organic,Desktop,South,Zone-5,Weight Loss,Bronze,401,294.28,0.0
CUST-0404,Organic,iOS App,South,Zone-4,Endurance,Bronze,3903,740.19,0.0
CUST-0405,Paid Social,iOS App,South,Zone-2,General Health,Bronze,534,422.15,17.0
CUST-0406,Paid Social,Android App,West,Zone-4,General Health,Bronze,3347,1379.99,0.0
CUST-0407,Search,Android App,East,Zone-7,Weight Loss,Bronze,996,289.78,14.0
CUST-0408,Paid Social,Android App,South,Zone-1,General Health,Bronze,526,471.49,22.0
CUST-0409,Paid Social,Android App,East,Zone-8,Endurance,Bronze,3227,1154.56,0.0
CUST-0410,Organic,Android App,South,Zone-7,Endurance,Bronze,602,403.21,12.0
CUST-0411,Paid Social,iOS App,East,Zone-8,Muscle Gain,Bronze,4132,1254.74,13.0
CUST-0412,Paid Social,iOS App,East,Zone-9,Weight Loss,Bronze,843,794.23,0.0
CUST-0413,Influencer,Android App,East,Zone-1,Endurance,Bronze,739,1234.69,10.0
CUST-0414,Paid Social,Mobile Web,South,Zone-2,Muscle Gain,Bronze,690,2189.66,0.0
CUST-0415,Organic,iOS App,West,Zone-2,Muscle Gain,Bronze,2792,841.71,0.0
CUST-0416,Paid Social,Android App,South,Zone-4,Endurance,Bronze,3852,1131.45,0.0
CUST-0417,Search,Desktop,East,Zone-3,Endurance,Silver,2340,340.87,17.0
CUST-0418,Search,iOS App,North,Zone-9,General Health,Bronze,1089,1218.19,0.0
CUST-0419,Search,Android App,North,Zone-6,Weight Loss,Silver,1960,767.19,0.0
CUST-0420,Paid Social,iOS App,North,Zone-5,General Health,Gold,774,494.35,0.0
CUST-0421,Search,Desktop,West,Zone-6,Endurance,Silver,2886,1467.2,7.0
CUST-0422,Search,Mobile Web,West,Zone-9,Weight Loss,Silver,3348,569.46,0.0
CUST-0423,Influencer,iOS App,North,Zone-6,Endurance,Bronze,198,688.96,19.0
CUST-0424,Search,Android App,West,Zone-5,Muscle Gain,Bronze,1779,516.42,25.0
CUST-0425,Organic,Desktop,North,Zone-8,Muscle Gain,Silver,1952,574.52,0.0
CUST-0426,Organic,Android App,East,Zone-9,Muscle Gain,Bronze,3864,644.42,9.0
CUST-0427,Paid Social,Android App,East,Zone-1,Weight Loss,Silver,654,1335.38,0.0
CUST-0428,Organic,Android App,East,Zone-3,General Health,Gold,1714,1842.92,0.0
CUST-0429,Paid Social,Android App,East,Zone-4,Endurance,Bronze,1639,1277.68,0.0
CUST-0430,Search,Android App,South,Zone-8,Muscle Gain,Bronze,2875,944.89,0.0
CUST-0431,Paid Social,iOS App,East,Zone-8,Muscle Gain,Gold,2280,375.38,0.0
CUST-0432,Organic,Android App,East,Zone-6,Weight Loss,Bronze,2696,1074.97,7.0
CUST-0433,Paid Social,iOS App,East,Zone-4,Endurance,Bronze,168,247.96,0.0
CUST-0434,Paid Social,iOS App,West,Zone-5,Muscle Gain,Silver,1168,210.19,0.0
CUST-0435,Paid Social,Android App,West,Zone-5,Muscle Gain,Gold,3711,1391.35,0.0
CUST-0436,Influencer,Android App,West,Zone-6,Muscle Gain,Bronze,592,687.27,11.0
CUST-0437,Paid Social,Android App,East,Zone-5,General Health,Silver,2480,643.25,0.0
CUST-0438,Organic,Desktop,West,Zone-8,General Health,Silver,4892,2389.67,0.0
CUST-0439,Organic,Android App,West,Zone-6,Endurance,Bronze,1253,296.79,0.0
CUST-0440,Search,iOS App,North,Zone-2,Endurance,Silver,2942,1516.8,0.0
CUST-0441,Influencer,Mobile Web,South,Zone-5,Endurance,Bronze,1613,220.96,0.0
CUST-0442,Paid Social,Desktop,South,Zone-8,Weight Loss,Gold,4609,1077.41,0.0
CUST-0443,Paid Social,iOS App,North,Zone-6,General Health,Bronze,4614,1097.69,0.0
CUST-0444,Influencer,iOS App,North,Zone-6,Endurance,Gold,3984,299.7,20.0
CUST-0445,Influencer,iOS App,South,Zone-9,General Health,Bronze,656,628.92,33.0
CUST-0446,Organic,iOS App,North,Zone-7,Muscle Gain,Bronze,1049,1539.97,0.0
CUST-0447,Organic,Desktop,North,Zone-8,Muscle Gain,Silver,1324,316.74,0.0
CUST-0448,Influencer,Android App,South,Zone-2,Muscle Gain,Bronze,3484,556.55,8.0
CUST-0449,Search,Mobile Web,North,Zone-4,Muscle Gain,Bronze,1345,424.5,12.0
CUST-0450,Organic,iOS App,North,Zone-9,Endurance,Bronze,4505,506.21,0.0
CUST-0451,Search,iOS App,North,Zone-7,General Health,Bronze,2832,840.64,12.0
CUST-0452,Paid Social,Desktop,West,Zone-7,Weight Loss,Bronze,1966,830.46,0.0
CUST-0453,Search,Desktop,West,Zone-4,Weight Loss,Bronze,1934,1100.75,0.0
CUST-0454,Paid Social,Android App,East,Zone-6,General Health,Silver,2780,1035.9,9.0
CUST-0455,Search,Android App,South,Zone-4,Endurance,Bronze,543,1278.64,0.0
CUST-0456,Influencer,iOS App,West,Zone-8,Weight Loss,Bronze,2166,304.28,20.0
CUST-0457,Paid Social,Desktop,East,Zone-2,General Health,Gold,301,1554.27,0.0
CUST-0458,Organic,iOS App,North,Zone-3,General Health,Bronze,1397,266.66,17.0
CUST-0459,Organic,Android App,West,Zone-9,Muscle Gain,Bronze,622,159.34,20.0
CUST-0460,Paid Social,Mobile Web,East,Zone-4,General Health,Bronze,712,887.71,0.0
CUST-0461,Paid Social,iOS App,West,Zone-7,Endurance,Gold,118,708.93,0.0
CUST-0462,Organic,iOS App,East,Zone-6,General Health,Bronze,3261,1061.73,9.0
CUST-0463,Search,iOS App,East,Zone-9,General Health,Bronze,2663,1158.41,18.0
CUST-0464,Paid Social,Android App,North,Zone-7,General Health,Gold,592,675.87,0.0
CUST-0465,Organic,Mobile Web,North,Zone-1,Muscle Gain,Bronze,1960,1076.91,11.0
CUST-0466,Search,Android App,East,Zone-2,Endurance,Bronze,2901,758.46,11.0
CUST-0467,Influencer,Mobile Web,East,Zone-2,Weight Loss,Bronze,4573,568.18,25.0
CUST-0468,Search,Android App,North,Zone-5,Weight Loss,Bronze,4700,369.21,0.0
CUST-0469,Paid Social,Android App,East,Zone-7,Endurance,Bronze,4640,746.53,14.0
CUST-0470,Influencer,iOS App,West,Zone-8,General Health,Bronze,2850,851.82,20.0
CUST-0471,Organic,Desktop,East,Zone-5,Muscle Gain,Bronze,3428,1163.33,0.0
CUST-0472,Paid Social,iOS App,East,Zone-1,Muscle Gain,Silver,1747,414.48,11.0
CUST-0473,Search,Desktop,North,Zone-4,Weight Loss,Silver,1763,912.74,0.0
CUST-0474,Paid Social,Desktop,South,Zone-6,Weight Loss,Bronze,3761,800.3,0.0
CUST-0475,Organic,iOS App,South,Zone-2,Weight Loss,Bronze,1036,978.68,0.0
CUST-0476,Paid Social,Android App,East,Zone-2,Muscle Gain,Bronze,4926,905.28,0.0
CUST-0477,Influencer,iOS App,West,Zone-9,General Health,Gold,4403,533.66,25.0
CUST-0478,Paid Social,Mobile Web,East,Zone-5,Weight Loss,Bronze,2664,662.66,0.0
CUST-0479,Paid Social,iOS App,South,Zone-3,General Health,Silver,4821,820.55,20.0
CUST-0480,Influencer,iOS App,East,Zone-9,General Health,Bronze,4852,684.02,9.0
CUST-0481,Organic,Mobile Web,North,Zone-3,General Health,Bronze,165,648.37,9.0
CUST-0482,Paid Social,iOS App,West,Zone-6,Endurance,Bronze,902,996.94,0.0
CUST-0483,Search,iOS App,East,Zone-6,Muscle Gain,Bronze,300,1586.65,0.0
CUST-0484,Influencer,iOS App,East,Zone-9,Endurance,Bronze,1381,247.87,20.0
CUST-0485,Paid Social,Mobile Web,West,Zone-9,General Health,Bronze,1834,1145.31,8.0
CUST-0486,Organic,iOS App,South,Zone-8,Muscle Gain,Bronze,1950,1303.4,0.0
CUST-0487,Search,Android App,North,Zone-9,Muscle Gain,Bronze,1383,1877.79,0.0
CUST-0488,Influencer,Android App,North,Zone-5,Endurance,Bronze,4365,85.62,50.0
CUST-0489,Paid Social,iOS App,West,Zone-6,General Health,Bronze,4739,1879.77,10.0
CUST-0490,Organic,Android App,West,Zone-6,General Health,Silver,2439,553.44,0.0
CUST-0491,Paid Social,iOS App,North,Zone-2,Endurance,Silver,775,804.94,0.0
CUST-0492,Organic,Desktop,South,Zone-2,Endurance,Bronze,4630,781.21,0.0
CUST-0493,Paid Social,Android App,East,Zone-6,General Health,Silver,3351,501.99,0.0
CUST-0494,Search,iOS App,East,Zone-9,General Health,Gold,4330,750.85,12.0
CUST-0495,Influencer,Mobile Web,South,Zone-6,Endurance,Bronze,2293,323.06,17.0
CUST-0496,Organic,Android App,North,Zone-7,Weight Loss,Bronze,4330,1587.08,0.0
CUST-0497,Organic,Desktop,East,Zone-7,Muscle Gain,Silver,4460,645.19,0.0
CUST-0498,Search,Desktop,East,Zone-1,Muscle Gain,Bronze,4280,878.5,0.0
CUST-0499,Organic,Desktop,South,Zone-3,Muscle Gain,Bronze,1922,805.48,0.0
CUST-0500,Organic,iOS App,East,Zone-6,Weight Loss,Bronze,1289,1393.86,0.0
CUST-0501,Influencer,iOS App,North,Zone-1,Muscle Gain,Bronze,4101,469.95,0.0
CUST-0502,Influencer,iOS App,South,Zone-8,Muscle Gain,Bronze,4546,1053.06,10.0
CUST-0503,Paid Social,iOS App,East,Zone-7,Weight Loss,Bronze,560,1092.35,0.0
CUST-0504,Search,iOS App,North,Zone-6,Endurance,Bronze,3563,1445.46,0.0
CUST-0505,Paid Social,iOS App,West,Zone-6,General Health,Bronze,3343,1361.16,6.0
CUST-0506,Influencer,Android App,South,Zone-1,General Health,Bronze,284,370.67,44.0
CUST-0507,Organic,Android App,South,Zone-7,General Health,Bronze,541,1099.09,17.0
CUST-0508,Organic,Desktop,North,Zone-1,General Health,Bronze,3919,1173.86,12.0
CUST-0509,Paid Social,iOS App,East,Zone-7,Weight Loss,Silver,1309,1442.34,0.0
CUST-0510,Paid Social,Android App,South,Zone-5,Weight Loss,Bronze,780,549.24,0.0
CUST-0511,Paid Social,iOS App,East,Zone-1,Weight Loss,Bronze,1108,1120.63,0.0
CUST-0512,Paid Social,Desktop,North,Zone-8,General Health,Bronze,449,2205.01,0.0
CUST-0513,Influencer,iOS App,South,Zone-7,Muscle Gain,Bronze,1620,753.59,10.0
CUST-0514,Influencer,iOS App,North,Zone-8,General Health,Bronze,1807,1172.13,16.0
CUST-0515,Influencer,iOS App,West,Zone-4,General Health,Bronze,1733,547.81,17.0
CUST-0516,Search,Android App,South,Zone-2,Weight Loss,Silver,1833,419.39,0.0
CUST-0517,Influencer,iOS App,North,Zone-1,General Health,Bronze,3892,1246.12,29.0
CUST-0518,Paid Social,Android App,North,Zone-3,Muscle Gain,Bronze,4808,1165.57,0.0
CUST-0519,Paid Social,iOS App,South,Zone-6,General Health,Bronze,1570,654.37,0.0
CUST-0520,Search,iOS App,East,Zone-8,Muscle Gain,Bronze,1602,1237.4,33.0
CUST-0521,Paid Social,iOS App,East,Zone-3,Muscle Gain,Bronze,1974,820.17,13.0
CUST-0522,Influencer,iOS App,South,Zone-1,Weight Loss,Silver,1529,456.3,0.0
CUST-0523,Paid Social,Android App,North,Zone-4,Endurance,Bronze,1358,2523.12,12.0
CUST-0524,Search,Mobile Web,West,Zone-1,Weight Loss,Bronze,4049,926.66,12.0
CUST-0525,Paid Social,iOS App,South,Zone-7,Endurance,Bronze,2318,1395.13,27.0
CUST-0526,Paid Social,iOS App,East,Zone-5,Endurance,Bronze,2470,694.11,0.0
CUST-0527,Paid Social,iOS App,West,Zone-5,Weight Loss,Bronze,4810,1023.98,12.0
CUST-0528,Organic,Android App,North,Zone-4,General Health,Bronze,3702,2449.79,0.0
CUST-0529,Organic,Android App,North,Zone-3,Muscle Gain,Silver,3059,531.5,0.0
CUST-0530,Search,Android App,South,Zone-7,Endurance,Bronze,3134,1263.66,0.0
CUST-0531,Search,Android App,East,Zone-3,General Health,Silver,2426,1640.48,0.0
CUST-0532,Paid Social,iOS App,North,Zone-6,Muscle Gain,Bronze,3712,545.64,0.0
CUST-0533,Paid Social,Desktop,North,Zone-9,Muscle Gain,Bronze,3291,1025.64,0.0
CUST-0534,Paid Social,Android App,North,Zone-3,Endurance,Bronze,595,636.93,0.0
CUST-0535,Search,iOS App,East,Zone-4,General Health,Bronze,3261,1215.63,17.0
CUST-0536,Paid Social,iOS App,North,Zone-9,General Health,Bronze,2815,1348.76,0.0
CUST-0537,Organic,iOS App,West,Zone-2,Endurance,Bronze,3218,994.69,0.0
CUST-0538,Paid Social,Android App,East,Zone-1,Endurance,Bronze,651,978.66,0.0
CUST-0539,Paid Social,Android App,South,Zone-8,Weight Loss,Bronze,3521,473.97,0.0
CUST-0540,Paid Social,Android App,South,Zone-6,Endurance,Silver,2413,1166.05,8.0
CUST-0541,Search,Android App,North,Zone-7,Weight Loss,Bronze,3238,633.7,0.0
CUST-0542,Search,Desktop,East,Zone-4,Muscle Gain,Bronze,539,1049.53,0.0
CUST-0543,Influencer,iOS App,East,Zone-3,Weight Loss,Bronze,707,754.18,0.0
CUST-0544,Influencer,Android App,East,Zone-6,Muscle Gain,Bronze,91,637.83,27.0
CUST-0545,Search,Desktop,North,Zone-4,General Health,Bronze,356,1163.07,0.0
CUST-0546,Paid Social,iOS App,South,Zone-2,Muscle Gain,Bronze,1167,1458.35,0.0
CUST-0547,Organic,iOS App,East,Zone-4,Muscle Gain,Bronze,920,2156.54,0.0
CUST-0548,Organic,iOS App,North,Zone-4,Muscle Gain,Bronze,4232,2159.09,10.0
CUST-0549,Paid Social,Mobile Web,South,Zone-8,General Health,Bronze,529,1480.34,0.0
CUST-0550,Search,Desktop,South,Zone-6,Endurance,Bronze,4073,397.1,29.0
CUST-0551,Paid Social,Desktop,North,Zone-6,Muscle Gain,Bronze,3933,1067.8,7.0
CUST-0552,Search,Mobile Web,North,Zone-4,Muscle Gain,Bronze,1528,805.23,0.0
CUST-0553,Paid Social,iOS App,West,Zone-4,Weight Loss,Silver,2483,442.85,0.0
CUST-0554,Paid Social,iOS App,South,Zone-4,Weight Loss,Bronze,3287,687.84,15.0
CUST-0555,Paid Social,iOS App,East,Zone-7,Endurance,Bronze,230,1248.18,0.0
CUST-0556,Search,iOS App,North,Zone-7,Muscle Gain,Bronze,2569,535.52,0.0
CUST-0557,Influencer,Desktop,East,Zone-3,Weight Loss,Bronze,1327,666.18,29.0
CUST-0558,Organic,Mobile Web,West,Zone-4,Weight Loss,Bronze,4883,572.96,0.0
CUST-0559,Organic,Desktop,East,Zone-5,General Health,Silver,1287,787.59,0.0
CUST-0560,Paid Social,iOS App,West,Zone-7,Endurance,Bronze,2852,2089.7,0.0
CUST-0561,Organic,iOS App,North,Zone-5,General Health,Bronze,3957,895.16,0.0
CUST-0562,Influencer,Desktop,South,Zone-4,Muscle Gain,Gold,1463,646.94,31.0
CUST-0563,Search,iOS App,South,Zone-8,Endurance,Bronze,1397,942.69,0.0
CUST-0564,Paid Social,Android App,East,Zone-6,Weight Loss,Bronze,1510,409.2,0.0
CUST-0565,Paid Social,Desktop,East,Zone-4,Weight Loss,Bronze,736,869.31,0.0
CUST-0566,Organic,iOS App,East,Zone-4,Weight Loss,Bronze,4999,1174.06,0.0
CUST-0567,Paid Social,iOS App,West,Zone-3,Endurance,Bronze,1786,1010.77,10.0
CUST-0568,Organic,Android App,South,Zone-8,Weight Loss,Bronze,4238,1665.14,7.0
CUST-0569,Organic,iOS App,East,Zone-3,Endurance,Bronze,362,520.41,0.0
CUST-0570,Influencer,Android App,East,Zone-5,Endurance,Bronze,2345,568.54,11.0
CUST-0571,Paid Social,Android App,West,Zone-5,General Health,Bronze,916,915.64,0.0
CUST-0572,Organic,iOS App,West,Zone-4,General Health,Silver,2488,1113.42,12.0
CUST-0573,Paid Social,Mobile Web,West,Zone-5,Muscle Gain,Gold,4572,1192.95,0.0
CUST-0574,Search,Android App,South,Zone-8,General Health,Bronze,1040,1185.29,0.0
CUST-0575,Paid Social,Android App,South,Zone-7,Muscle Gain,Silver,621,1302.42,0.0
CUST-0576,Paid Social,iOS App,South,Zone-9,Weight Loss,Bronze,1399,512.33,0.0
CUST-0577,Organic,iOS App,East,Zone-9,Weight Loss,Bronze,3774,536.71,9.0
CUST-0578,Search,Android App,South,Zone-9,Weight Loss,Bronze,3609,1789.93,0.0
CUST-0579,Paid Social,Android App,East,Zone-8,Muscle Gain,Bronze,2398,1014.54,0.0
CUST-0580,Organic,Android App,North,Zone-7,Muscle Gain,Bronze,1852,1932.06,0.0
CUST-0581,Paid Social,iOS App,South,Zone-7,Weight Loss,Bronze,4475,859.99,0.0
